cusip_id,month_year,log_returns
22411VAJ7,2022-08,0.0
22411VAJ7,2022-09,0.0
22411VAJ7,2022-10,0.0
22411VAJ7,2022-11,0.0
22411VAJ7,2022-12,0.0
22411VAJ7,2023-01,0.0
22411VAJ7,2023-02,0.0
22411VAJ7,2023-03,0.0
22411VAJ7,2023-04,0.0
22411VAJ7,2023-05,0.0
22411VAJ7,2023-06,0.0
22411VAJ7,2023-07,0.0
22411VAJ7,2023-08,0.0
22411VAJ7,2023-09,0.0
22411VAN8,2020-06,0.0
22411VAN8,2020-07,0.0017554652026662983
22411VAN8,2020-08,-0.0007037995552256376
22411VAN8,2020-09,0.0009415916566945323
22411VAN8,2020-10,-0.0013779978586048501
22411VAN8,2020-11,-0.00023812004339144376
22411VAN8,2020-12,0.000833172202393718
22411VAN8,2021-01,-0.00033715274826181033
22411VAN8,2021-02,-0.0017470807852623322
22411VAN8,2021-03,0.0
22411VAN8,2021-04,-0.00048694685291444635
22411VAN8,2021-05,0.0
22411VAN8,2021-06,-0.0010343062368811204
22411VAN8,2021-07,-0.0002587438003002787
22411VAN8,2021-08,0.0
22411VAN8,2021-09,-0.0009559420988962349
22411VAN8,2021-10,-0.0006178652951294799
22411VAN8,2021-11,-0.0004187709135068073
22411VAN8,2021-12,-0.0002693025081356226
22411VAN8,2022-01,-0.0009780781545518807
22411VAN8,2022-02,-0.0001697640284087649
22411VAN8,2022-03,-0.0004001779327857556
22411VAN8,2022-04,0.0
22411VAN8,2022-05,0.0
22411VAN8,2022-06,0.0
22411VAN8,2022-07,0.0
22411VAN8,2022-08,0.0
22411VAN8,2022-09,0.0
22411VAN8,2022-10,0.0
22411VAN8,2022-11,0.0
22411VAN8,2022-12,0.0
22411VAN8,2023-01,0.0
22411VAN8,2023-02,0.0
22411VAN8,2023-03,0.0
22411VAN8,2023-04,0.0
22411VAN8,2023-05,0.0
22411VAN8,2023-06,0.0
22411VAN8,2023-07,0.0
22411VAN8,2023-08,0.0
22411VAN8,2023-09,0.0
23329PAA8,2015-01,0.0018543938261223194
23329PAA8,2015-02,-0.0005569176353958134
23329PAA8,2015-03,-0.0012878590645481486
23329PAA8,2015-04,-0.0020409021707360536
23329PAA8,2015-05,-0.0020161070252781407
23329PAA8,2015-06,-0.0012077510087398042
23329PAA8,2015-07,-0.003050017775878251
23329PAA8,2015-08,-0.0018644091403600591
23329PAA8,2015-09,0.00015621261890363665
23329PAA8,2015-10,0.000281665063253636
23329PAA8,2015-11,-0.006840620695741826
23329PAA8,2015-12,-0.0002444768614827692
23329PAA8,2016-01,7.823909872535192e-05
23329PAA8,2016-02,-0.0017422687174090195
23329PAA8,2016-03,-0.00027434125611347157
23329PAA8,2016-04,-0.000568517850109116
23329PAA8,2016-05,-0.0020807849053905525
23329PAA8,2016-06,-0.000422574665239625
23329PAA8,2016-07,-0.0017413180369818266
23329PAA8,2016-08,-0.0007190548186882741
23329PAA8,2016-09,-0.002407175330621601
23329PAA8,2016-10,-0.0011167645957076964
23329PAA8,2016-11,-0.002207546478682046
23329PAA8,2016-12,-0.0011700933443149185
23329PAA8,2017-01,-0.0012111987714061656
23329PAA8,2017-02,-0.0017200385366636177
23329PAA8,2017-03,-0.0021716688871362033
23329PAA8,2017-04,0.0
23329PAA8,2017-05,0.0
23329PAA8,2017-06,0.0
23329PAA8,2017-07,0.0
23329PAA8,2017-08,0.0
23329PAA8,2017-09,-0.0003989839262405388
23329PAA8,2017-10,0.0
23329PAA8,2017-11,0.0
23329PAA8,2017-12,0.0
23329PAA8,2018-01,0.0
23329PAA8,2018-02,0.0
23329PAA8,2018-03,0.0
23329PAA8,2018-04,0.0
23329PAA8,2018-05,0.0
23329PAA8,2018-06,0.0
23329PAA8,2018-07,0.0
23329PAA8,2018-08,0.0
23329PAA8,2018-09,0.0
23329PAA8,2018-10,0.0
23329PAA8,2018-11,0.0
23329PAA8,2018-12,0.0
23329PAA8,2019-01,0.0
23329PAA8,2019-02,0.0
23329PAA8,2019-03,0.0
23329PAA8,2019-04,0.0
23329PAA8,2019-05,0.0
23329PAA8,2019-06,0.0
23329PAA8,2019-07,0.0
23329PAA8,2019-08,0.0
23329PAA8,2019-09,0.0
23329PAA8,2019-10,0.0
23329PAA8,2019-11,0.0
23329PAA8,2019-12,0.0
23329PAA8,2020-01,0.0
23329PAA8,2020-02,0.0
23329PAA8,2020-03,0.0
23329PAA8,2020-04,0.0
23329PAA8,2020-05,0.0
23329PAA8,2020-06,0.0
23329PAA8,2020-07,0.0
23329PAA8,2020-08,0.0
23329PAA8,2020-09,0.0
23329PAA8,2020-10,0.0
23329PAA8,2020-11,0.0
23329PAA8,2020-12,0.0
23329PAA8,2021-01,0.0
23329PAA8,2021-02,0.0
23329PAA8,2021-03,0.0
23329PAA8,2021-04,0.0
23329PAA8,2021-05,0.0
23329PAA8,2021-06,0.0
23329PAA8,2021-07,0.0
23329PAA8,2021-08,0.0
23329PAA8,2021-09,0.0
23329PAA8,2021-10,0.0
23329PAA8,2021-11,0.0
23329PAA8,2021-12,0.0
23329PAA8,2022-01,0.0
23329PAA8,2022-02,0.0
23329PAA8,2022-03,0.0
23329PAA8,2022-04,0.0
23329PAA8,2022-05,0.0
23329PAA8,2022-06,0.0
23329PAA8,2022-07,0.0
23329PAA8,2022-08,0.0
23329PAA8,2022-09,0.0
23329PAA8,2022-10,0.0
23329PAA8,2022-11,0.0
23329PAA8,2022-12,0.0
23329PAA8,2023-01,0.0
23329PAA8,2023-02,0.0
23329PAA8,2023-03,0.0
23329PAA8,2023-04,0.0
23329PAA8,2023-05,0.0
23329PAA8,2023-06,0.0
23329PAA8,2023-07,0.0
23329PAA8,2023-08,0.0
23329PAA8,2023-09,0.0
23330JAA9,2015-01,0.027157816907613284
23330JAA9,2015-02,-0.0010211825329137596
23330JAA9,2015-03,-0.03579677755596729
23330JAA9,2015-04,-0.003314675987148993
23330JAA9,2015-05,0.024997950143225832
23330JAA9,2015-06,-0.03948988034155512
23330JAA9,2015-07,-0.003374328336670251
23330JAA9,2015-08,0.006343214729003423
23330JAA9,2015-09,-0.029134492576553567
23330JAA9,2015-10,-0.0026314994718266505
23330JAA9,2015-11,-0.037347175584419634
23330JAA9,2015-12,-0.05620713293651994
23330JAA9,2016-01,-0.024979241764520307
23330JAA9,2016-02,-0.02540566546838605
23330JAA9,2016-03,0.0
23330JAA9,2016-04,0.10423792980033589
23330JAA9,2016-05,0.02136684294218366
23330JAA9,2016-06,0.018657982848064917
23330JAA9,2016-07,0.0711189521581458
23330JAA9,2016-08,0.02017880545014971
23330JAA9,2016-09,-0.008199625514628233
23330JAA9,2016-10,0.0
23330JAA9,2016-11,-0.10765885520338159
23330JAA9,2016-12,0.014108475583050091
23330JAA9,2017-01,0.032165732019500674
23330JAA9,2017-02,0.024566687511950007
23330JAA9,2017-03,0.028790647038572148
23330JAA9,2017-04,0.016285989199467478
23330JAA9,2017-05,0.016937743739964754
23330JAA9,2017-06,-0.041782875781299696
23330JAA9,2017-07,0.045921240828049284
23330JAA9,2017-08,0.012411218180838044
23330JAA9,2017-09,0.01133999181820777
23330JAA9,2017-10,0.007441142304578596
23330JAA9,2017-11,-0.002741796042947937
23330JAA9,2017-12,-0.00902386666180767
23330JAA9,2018-01,0.021041454940446538
23330JAA9,2018-02,-0.03121896925806604
23330JAA9,2018-03,-0.00020461055861888035
23330JAA9,2018-04,0.00326875567700962
23330JAA9,2018-05,-0.02563356573707933
23330JAA9,2018-06,-0.03533742941589688
23330JAA9,2018-07,0.0
23330JAA9,2018-08,0.0
23330JAA9,2018-09,-0.00460646732843668
23330JAA9,2018-10,-0.026115975961632856
23330JAA9,2018-11,-0.001171489216064873
23330JAA9,2018-12,-0.00026861061322656183
23330JAA9,2019-01,0.042943543792942844
23330JAA9,2019-02,0.03041524183295627
23330JAA9,2019-03,0.009111994844281778
23330JAA9,2019-04,0.004270545258446264
23330JAA9,2019-05,0.007411511354440662
23330JAA9,2019-06,0.023798503170210858
23330JAA9,2019-07,0.018412684564181377
23330JAA9,2019-08,0.07040045641029874
23330JAA9,2019-09,-0.030372687988505877
23330JAA9,2019-10,-0.004679403986946922
23330JAA9,2019-11,-0.003051619259303618
23330JAA9,2019-12,0.005161152491368856
23330JAA9,2020-01,0.002957146112497894
23330JAA9,2020-02,-0.05153252573587153
23330JAA9,2020-03,0.0
23330JAA9,2020-04,0.0
23330JAA9,2020-05,-0.058986155111940816
23330JAA9,2020-06,0.008345842510001988
23330JAA9,2020-07,0.029682856058199
23330JAA9,2020-08,0.05320344428157794
23330JAA9,2020-09,-0.03580764437367742
23330JAA9,2020-10,0.0015053581699071758
23330JAA9,2020-11,0.04931374141052579
23330JAA9,2020-12,0.04512459117164163
23330JAA9,2021-01,-0.005417294375235854
23330JAA9,2021-02,-0.024413658231394478
23330JAA9,2021-03,-0.0386625131199166
23330JAA9,2021-04,0.03405046777566162
23330JAA9,2021-05,-0.005795130874395985
23330JAA9,2021-06,0.024958558385480462
23330JAA9,2021-07,-0.004361590767958583
23330JAA9,2021-08,0.0037762641572989947
23330JAA9,2021-09,-0.002528152986813999
23330JAA9,2021-10,-0.02098303130952133
23330JAA9,2021-11,-0.0021302324682563553
23330JAA9,2021-12,-0.0019842941661766733
23330JAA9,2022-01,-0.03969005310963745
23330JAA9,2022-02,-0.03327795260290272
23330JAA9,2022-03,-0.025732966941109776
23330JAA9,2022-04,-0.031987450554630495
23330JAA9,2022-05,-0.06650345104829788
23330JAA9,2022-06,-0.007634970742688185
23330JAA9,2022-07,-0.008317360692763953
23330JAA9,2022-08,0.039498634384244696
23330JAA9,2022-09,-0.021760969670230525
23330JAA9,2022-10,-0.09321685836245273
23330JAA9,2022-11,0.02135860462505868
23330JAA9,2022-12,0.0
23330JAA9,2023-01,0.11439963673896641
23330JAA9,2023-02,-0.02328969375300282
23330JAA9,2023-03,0.00447645019532186
23330JAA9,2023-04,0.013310360297077191
23330JAA9,2023-05,-0.02137344940239036
23330JAA9,2023-06,-0.018679078375396528
23330JAA9,2023-07,0.014907798453660217
23330JAA9,2023-08,0.0
23330JAA9,2023-09,-0.03765243108185738
233331BH9,2020-09,0.00038953126897096023
233331BH9,2020-10,0.0029017224604280384
233331BH9,2020-11,-0.0010261077217490694
233331BH9,2020-12,0.0009165736067417232
233331BH9,2021-01,6.970491588477435e-05
233331BH9,2021-02,-0.002083285631876893
233331BH9,2021-03,0.0005685993655862689
233331BH9,2021-04,0.0008273827598850983
233331BH9,2021-05,-0.0003089423896851723
233331BH9,2021-06,-0.0005583315338141625
233331BH9,2021-07,0.0013354884739328042
233331BH9,2021-08,-0.0010961653583332319
233331BH9,2021-09,-0.000857839726361145
233331BH9,2021-10,-0.0012532394341919573
233331BH9,2021-11,-0.00166492905542949
233331BH9,2021-12,-0.0008510695620552657
233331BH9,2022-01,0.0002203463118434861
233331BH9,2022-02,-0.002346175425045653
233331BH9,2022-03,-0.001466646615289838
233331BH9,2022-04,-0.0014385982689437383
233331BH9,2022-05,0.000583736905559937
233331BH9,2022-06,-0.0015204406500242751
233331BH9,2022-07,0.007639193262486954
233331BH9,2022-08,-0.002824016684527717
233331BH9,2022-09,0.0
233331BH9,2022-10,0.0
233331BH9,2022-11,0.0
233331BH9,2022-12,0.0
233331BH9,2023-01,0.0
233331BH9,2023-02,0.0
233331BH9,2023-03,0.0
233331BH9,2023-04,0.0
233331BH9,2023-05,0.0
233331BH9,2023-06,0.0
233331BH9,2023-07,0.0
233331BH9,2023-08,0.0
233331BH9,2023-09,0.0
23636AAA9,2015-01,-0.0016942439403953107
23636AAA9,2015-02,-0.0028102458342742814
23636AAA9,2015-03,-0.0020804929013127577
23636AAA9,2015-04,0.0
23636AAA9,2015-05,0.0
23636AAA9,2015-06,0.0
23636AAA9,2015-07,0.0
23636AAA9,2015-08,0.0
23636AAA9,2015-09,0.0
23636AAA9,2015-10,0.0
23636AAA9,2015-11,0.0
23636AAA9,2015-12,0.0
23636AAA9,2016-01,0.0
23636AAA9,2016-02,0.0
23636AAA9,2016-03,0.0
23636AAA9,2016-04,0.0
23636AAA9,2016-05,0.0
23636AAA9,2016-06,0.0
23636AAA9,2016-07,0.0
23636AAA9,2016-08,0.0
23636AAA9,2016-09,0.0
23636AAA9,2016-10,0.0
23636AAA9,2016-11,0.0
23636AAA9,2016-12,0.0
23636AAA9,2017-01,0.0
23636AAA9,2017-02,0.0
23636AAA9,2017-03,0.0
23636AAA9,2017-04,0.0
23636AAA9,2017-05,0.0
23636AAA9,2017-06,0.0
23636AAA9,2017-07,0.0
23636AAA9,2017-08,0.0
23636AAA9,2017-09,0.0
23636AAA9,2017-10,0.0
23636AAA9,2017-11,0.0
23636AAA9,2017-12,0.0
23636AAA9,2018-01,0.0
23636AAA9,2018-02,0.0
23636AAA9,2018-03,0.0
23636AAA9,2018-04,0.0
23636AAA9,2018-05,0.0
23636AAA9,2018-06,0.0
23636AAA9,2018-07,0.0
23636AAA9,2018-08,0.0
23636AAA9,2018-09,0.0
23636AAA9,2018-10,0.0
23636AAA9,2018-11,0.0
23636AAA9,2018-12,0.0
23636AAA9,2019-01,0.0
23636AAA9,2019-02,0.0
23636AAA9,2019-03,0.0
23636AAA9,2019-04,0.0
23636AAA9,2019-05,0.0
23636AAA9,2019-06,0.0
23636AAA9,2019-07,0.0
23636AAA9,2019-08,0.0
23636AAA9,2019-09,0.0
23636AAA9,2019-10,0.0
23636AAA9,2019-11,0.0
23636AAA9,2019-12,0.0
23636AAA9,2020-01,0.0
23636AAA9,2020-02,0.0
23636AAA9,2020-03,0.0
23636AAA9,2020-04,0.0
23636AAA9,2020-05,0.0
23636AAA9,2020-06,0.0
23636AAA9,2020-07,0.0
23636AAA9,2020-08,0.0
23636AAA9,2020-09,0.0
23636AAA9,2020-10,0.0
23636AAA9,2020-11,0.0
23636AAA9,2020-12,0.0
23636AAA9,2021-01,0.0
23636AAA9,2021-02,0.0
23636AAA9,2021-03,0.0
23636AAA9,2021-04,0.0
23636AAA9,2021-05,0.0
23636AAA9,2021-06,0.0
23636AAA9,2021-07,0.0
23636AAA9,2021-08,0.0
23636AAA9,2021-09,0.0
23636AAA9,2021-10,0.0
23636AAA9,2021-11,0.0
23636AAA9,2021-12,0.0
23636AAA9,2022-01,0.0
23636AAA9,2022-02,0.0
23636AAA9,2022-03,0.0
23636AAA9,2022-04,0.0
23636AAA9,2022-05,0.0
23636AAA9,2022-06,0.0
23636AAA9,2022-07,0.0
23636AAA9,2022-08,0.0
23636AAA9,2022-09,0.0
23636AAA9,2022-10,0.0
23636AAA9,2022-11,0.0
23636AAA9,2022-12,0.0
23636AAA9,2023-01,0.0
23636AAA9,2023-02,0.0
23636AAA9,2023-03,0.0
23636AAA9,2023-04,0.0
23636AAA9,2023-05,0.0
23636AAA9,2023-06,0.0
23636AAA9,2023-07,0.0
23636AAA9,2023-08,0.0
23636AAA9,2023-09,0.0
24023CAC0,2015-01,0.009189915123946898
24023CAC0,2015-02,-0.0023364134978412533
24023CAC0,2015-03,0.0
24023CAC0,2015-04,0.0009615192744151266
24023CAC0,2015-05,-0.000749905696049428
24023CAC0,2015-06,-0.003941429813456545
24023CAC0,2015-07,-0.0020491199742934947
24023CAC0,2015-08,-0.0009777103803854503
24023CAC0,2015-09,-0.007524454622875377
24023CAC0,2015-10,0.0046147150524858925
24023CAC0,2015-11,-0.001964005223715804
24023CAC0,2015-12,0.0
24023CAC0,2016-01,0.0
24023CAC0,2016-02,0.0
24023CAC0,2016-03,0.0
24023CAC0,2016-04,-0.0014316801390993382
24023CAC0,2016-05,-0.00293794657698588
24023CAC0,2016-06,0.0
24023CAC0,2016-07,0.0
24023CAC0,2016-08,0.0
24023CAC0,2016-09,-0.0033290255412877674
24023CAC0,2016-10,-0.001413287920253069
24023CAC0,2016-11,-0.004636629905974035
24023CAC0,2016-12,0.0
24023CAC0,2017-01,0.0
24023CAC0,2017-02,0.0
24023CAC0,2017-03,-0.003073380557508781
24023CAC0,2017-04,-0.0011784911891883321
24023CAC0,2017-05,0.0
24023CAC0,2017-06,-0.0020830843783114926
24023CAC0,2017-07,0.0
24023CAC0,2017-08,0.0
24023CAC0,2017-09,0.0
24023CAC0,2017-10,0.0
24023CAC0,2017-11,0.0
24023CAC0,2017-12,0.0
24023CAC0,2018-01,0.0
24023CAC0,2018-02,0.0
24023CAC0,2018-03,0.0
24023CAC0,2018-04,0.0
24023CAC0,2018-05,0.0
24023CAC0,2018-06,0.0
24023CAC0,2018-07,0.0
24023CAC0,2018-08,0.0
24023CAC0,2018-09,0.0
24023CAC0,2018-10,0.0
24023CAC0,2018-11,0.0
24023CAC0,2018-12,0.0
24023CAC0,2019-01,0.0
24023CAC0,2019-02,0.0
24023CAC0,2019-03,0.0
24023CAC0,2019-04,0.0
24023CAC0,2019-05,0.0
24023CAC0,2019-06,0.0
24023CAC0,2019-07,0.0
24023CAC0,2019-08,0.0
24023CAC0,2019-09,0.0
24023CAC0,2019-10,0.0
24023CAC0,2019-11,0.0
24023CAC0,2019-12,0.0
24023CAC0,2020-01,0.0
24023CAC0,2020-02,0.0
24023CAC0,2020-03,0.0
24023CAC0,2020-04,0.0
24023CAC0,2020-05,0.0
24023CAC0,2020-06,0.0
24023CAC0,2020-07,0.0
24023CAC0,2020-08,0.0
24023CAC0,2020-09,0.0
24023CAC0,2020-10,0.0
24023CAC0,2020-11,0.0
24023CAC0,2020-12,0.0
24023CAC0,2021-01,0.0
24023CAC0,2021-02,0.0
24023CAC0,2021-03,0.0
24023CAC0,2021-04,0.0
24023CAC0,2021-05,0.0
24023CAC0,2021-06,0.0
24023CAC0,2021-07,0.0
24023CAC0,2021-08,0.0
24023CAC0,2021-09,0.0
24023CAC0,2021-10,0.0
24023CAC0,2021-11,0.0
24023CAC0,2021-12,0.0
24023CAC0,2022-01,0.0
24023CAC0,2022-02,0.0
24023CAC0,2022-03,0.0
24023CAC0,2022-04,0.0
24023CAC0,2022-05,0.0
24023CAC0,2022-06,0.0
24023CAC0,2022-07,0.0
24023CAC0,2022-08,0.0
24023CAC0,2022-09,0.0
24023CAC0,2022-10,0.0
24023CAC0,2022-11,0.0
24023CAC0,2022-12,0.0
24023CAC0,2023-01,0.0
24023CAC0,2023-02,0.0
24023CAC0,2023-03,0.0
24023CAC0,2023-04,0.0
24023CAC0,2023-05,0.0
24023CAC0,2023-06,0.0
24023CAC0,2023-07,0.0
24023CAC0,2023-08,0.0
24023CAC0,2023-09,0.0
25214BAW4,2018-09,0.0
25214BAW4,2018-10,-0.005674556863840875
25214BAW4,2018-11,0.009149043797208377
25214BAW4,2018-12,0.006151947903751726
25214BAW4,2019-01,0.0029381138080169793
25214BAW4,2019-02,0.0031560130936081282
25214BAW4,2019-03,0.0139732721229096
25214BAW4,2019-04,-0.004457262015502677
25214BAW4,2019-05,0.0
25214BAW4,2019-06,0.01971181144221937
25214BAW4,2019-07,0.0
25214BAW4,2019-08,0.013120538856293319
25214BAW4,2019-09,0.0
25214BAW4,2019-10,-0.007617652731284802
25214BAW4,2019-11,0.000998143219764506
25214BAW4,2019-12,-0.0015784747543956348
25214BAW4,2020-01,0.0
25214BAW4,2020-02,0.0
25214BAW4,2020-03,0.0
25214BAW4,2020-04,0.0
25214BAW4,2020-05,0.035496231435750814
25214BAW4,2020-06,0.0
25214BAW4,2020-07,0.0
25214BAW4,2020-08,0.0
25214BAW4,2020-09,-0.0007166494191462566
25214BAW4,2020-10,0.0
25214BAW4,2020-11,-0.006500814361441666
25214BAW4,2020-12,0.0
25214BAW4,2021-01,0.0
25214BAW4,2021-02,0.0
25214BAW4,2021-03,0.0
25214BAW4,2021-04,0.0
25214BAW4,2021-05,0.0
25214BAW4,2021-06,-0.013232912649889737
25214BAW4,2021-07,0.0
25214BAW4,2021-08,0.0
25214BAW4,2021-09,-0.007093306964143823
25214BAW4,2021-10,0.0
25214BAW4,2021-11,0.0
25214BAW4,2021-12,0.0
25214BAW4,2022-01,0.0
25214BAW4,2022-02,0.0
25214BAW4,2022-03,0.0
25214BAW4,2022-04,0.0
25214BAW4,2022-05,0.0
25214BAW4,2022-06,0.0
25214BAW4,2022-07,0.0
25214BAW4,2022-08,0.0
25214BAW4,2022-09,0.0
25214BAW4,2022-10,0.0
25214BAW4,2022-11,-0.07301280932344147
25214BAW4,2022-12,0.0
25214BAW4,2023-01,0.00665040544860908
25214BAW4,2023-02,0.0
25214BAW4,2023-03,0.002760516982041742
25214BAW4,2023-04,0.0
25214BAW4,2023-05,0.0
25214BAW4,2023-06,0.003184257538095266
25214BAW4,2023-07,0.0
25214BAW4,2023-08,0.0
25214BAW4,2023-09,0.0
25470DAS8,2020-12,0.01079649244685572
25470DAS8,2021-01,-0.03715972709274903
25470DAS8,2021-02,-0.017160119805074866
25470DAS8,2021-03,-0.02159423170173133
25470DAS8,2021-04,0.0011384800414477652
25470DAS8,2021-05,-0.004891982217896037
25470DAS8,2021-06,0.03226848045527706
25470DAS8,2021-07,0.016034488971923107
25470DAS8,2021-08,-0.01046529669229566
25470DAS8,2021-09,-0.016362043067502944
25470DAS8,2021-10,-0.008006723330806514
25470DAS8,2021-11,0.005591487086296733
25470DAS8,2021-12,0.0015112432711365054
25470DAS8,2022-01,-0.05669598901945366
25470DAS8,2022-02,-0.058483369878635706
25470DAS8,2022-03,-0.036415345454640535
25470DAS8,2022-04,-0.08585631862726824
25470DAS8,2022-05,0.02122501523255048
25470DAS8,2022-06,-0.07825615325645474
25470DAS8,2022-07,0.05100550830531305
25470DAS8,2022-08,-0.05051664751009994
25470DAS8,2022-09,-0.12269995895204588
25470DAS8,2022-10,-0.024565917253471826
25470DAS8,2022-11,0.05841054869026521
25470DAS8,2022-12,-0.005490452295484299
25470DAS8,2023-01,0.08170929662583536
25470DAS8,2023-02,-0.03254381549313695
25470DAS8,2023-03,0.029822930185932073
25470DAS8,2023-04,-0.007387002191511172
25470DAS8,2023-05,-0.0461379185244397
25470DAS8,2023-06,0.020271722273755673
25470DAS8,2023-07,0.02236359234082814
25470DAS8,2023-08,-0.013972130040757102
25470DAS8,2023-09,-0.055020197201702044
25600WAB6,2015-01,-2.9183115948274428e-05
25600WAB6,2015-02,-0.0019084780491727465
25600WAB6,2015-03,-0.0008287899329540195
25600WAB6,2015-04,-0.0018453041932434023
25600WAB6,2015-05,-0.001924106186939749
25600WAB6,2015-06,-0.001060965787291596
25600WAB6,2015-07,-0.0025615329543967735
25600WAB6,2015-08,-0.001160245027045964
25600WAB6,2015-09,-0.0028966488774907224
25600WAB6,2015-10,9.86678199831121e-06
25600WAB6,2015-11,-0.0035355732890605045
25600WAB6,2015-12,-0.0026105166800287657
25600WAB6,2016-01,-0.0009634374601973821
25600WAB6,2016-02,-0.0019595334558192494
25600WAB6,2016-03,-0.001534496574470044
25600WAB6,2016-04,0.0
25600WAB6,2016-05,0.0
25600WAB6,2016-06,0.0
25600WAB6,2016-07,0.0
25600WAB6,2016-08,0.0
25600WAB6,2016-09,0.0
25600WAB6,2016-10,0.0
25600WAB6,2016-11,0.0
25600WAB6,2016-12,0.0
25600WAB6,2017-01,0.0
25600WAB6,2017-02,0.0
25600WAB6,2017-03,0.0
25600WAB6,2017-04,0.0
25600WAB6,2017-05,0.0
25600WAB6,2017-06,0.0
25600WAB6,2017-07,0.0
25600WAB6,2017-08,0.0
25600WAB6,2017-09,0.0
25600WAB6,2017-10,0.0
25600WAB6,2017-11,0.0
25600WAB6,2017-12,0.0
25600WAB6,2018-01,0.0
25600WAB6,2018-02,0.0
25600WAB6,2018-03,0.0
25600WAB6,2018-04,0.0
25600WAB6,2018-05,0.0
25600WAB6,2018-06,0.0
25600WAB6,2018-07,0.0
25600WAB6,2018-08,0.0
25600WAB6,2018-09,0.0
25600WAB6,2018-10,0.0
25600WAB6,2018-11,0.0
25600WAB6,2018-12,0.0
25600WAB6,2019-01,0.0
25600WAB6,2019-02,0.0
25600WAB6,2019-03,0.0
25600WAB6,2019-04,0.0
25600WAB6,2019-05,0.0
25600WAB6,2019-06,0.0
25600WAB6,2019-07,0.0
25600WAB6,2019-08,0.0
25600WAB6,2019-09,0.0
25600WAB6,2019-10,0.0
25600WAB6,2019-11,0.0
25600WAB6,2019-12,0.0
25600WAB6,2020-01,0.0
25600WAB6,2020-02,0.0
25600WAB6,2020-03,0.0
25600WAB6,2020-04,0.0
25600WAB6,2020-05,0.0
25600WAB6,2020-06,0.0
25600WAB6,2020-07,0.0
25600WAB6,2020-08,0.0
25600WAB6,2020-09,0.0
25600WAB6,2020-10,0.0
25600WAB6,2020-11,0.0
25600WAB6,2020-12,0.0
25600WAB6,2021-01,0.0
25600WAB6,2021-02,0.0
25600WAB6,2021-03,0.0
25600WAB6,2021-04,0.0
25600WAB6,2021-05,0.0
25600WAB6,2021-06,0.0
25600WAB6,2021-07,0.0
25600WAB6,2021-08,0.0
25600WAB6,2021-09,0.0
25600WAB6,2021-10,0.0
25600WAB6,2021-11,0.0
25600WAB6,2021-12,0.0
25600WAB6,2022-01,0.0
25600WAB6,2022-02,0.0
25600WAB6,2022-03,0.0
25600WAB6,2022-04,0.0
25600WAB6,2022-05,0.0
25600WAB6,2022-06,0.0
25600WAB6,2022-07,0.0
25600WAB6,2022-08,0.0
25600WAB6,2022-09,0.0
25600WAB6,2022-10,0.0
25600WAB6,2022-11,0.0
25600WAB6,2022-12,0.0
25600WAB6,2023-01,0.0
25600WAB6,2023-02,0.0
25600WAB6,2023-03,0.0
25600WAB6,2023-04,0.0
25600WAB6,2023-05,0.0
25600WAB6,2023-06,0.0
25600WAB6,2023-07,0.0
25600WAB6,2023-08,0.0
25600WAB6,2023-09,0.0
25601B2C8,2022-04,0.00032816545337674527
25601B2C8,2022-05,-0.0032067099235418743
25601B2C8,2022-06,-0.004689116165443366
25601B2C8,2022-07,-0.0042582088911975215
25601B2C8,2022-08,0.0054300484393032256
25601B2C8,2022-09,0.0018700934530120326
25601B2C8,2022-10,-0.004516193409585728
25601B2C8,2022-11,0.004576138540683377
25601B2C8,2022-12,-0.0048270794904949794
25601B2C8,2023-01,0.005995291885874659
25601B2C8,2023-02,0.0037748660831464116
25601B2C8,2023-03,-0.0061326618851319
25601B2C8,2023-04,0.00016002635363374183
25601B2C8,2023-05,0.001829480543413459
25601B2C8,2023-06,0.0013955868741058878
25601B2C8,2023-07,0.0007772522047434024
25601B2C8,2023-08,0.00048796503982276475
25601B2C8,2023-09,0.0
25601B2D6,2022-12,0.002126510950444939
25601B2D6,2023-01,0.0018544216086401498
25601B2D6,2023-02,-0.00015440385559944568
25601B2D6,2023-03,0.007343748281425773
25601B2D6,2023-04,-5.109661860727428e-05
25601B2D6,2023-05,0.0009063728803717628
25601B2D6,2023-06,-0.0008246195437682154
25601B2D6,2023-07,0.004557380312949362
25601B2D6,2023-08,0.0021846530942739952
25601B2D6,2023-09,0.00039577502229093614
260543CU5,2019-05,0.015564050672237444
260543CU5,2019-06,0.06809423361218077
260543CU5,2019-07,-0.014161458478931754
260543CU5,2019-08,0.06725326589409006
260543CU5,2019-09,-0.029521092585719246
260543CU5,2019-10,0.013689627369038643
260543CU5,2019-11,0.003193512505888648
260543CU5,2019-12,0.0
260543CU5,2020-01,0.0
260543CU5,2020-02,0.0
260543CU5,2020-03,0.0
260543CU5,2020-04,0.0
260543CU5,2020-05,0.0
260543CU5,2020-06,0.0
260543CU5,2020-07,0.0
260543CU5,2020-08,0.0
260543CU5,2020-09,0.0
260543CU5,2020-10,0.0
260543CU5,2020-11,0.0
260543CU5,2020-12,0.0
260543CU5,2021-01,0.0
260543CU5,2021-02,0.0
260543CU5,2021-03,0.0
260543CU5,2021-04,0.0
260543CU5,2021-05,0.0
260543CU5,2021-06,0.0
260543CU5,2021-07,0.0
260543CU5,2021-08,0.0
