factor,DFPS_OSBAP,DFPS_ICE,OSBAP_ICE,Mean_DFPS,Mean_OSBAP,Mean_ICE,SR_DFPS,SR_OSBAP,SR_ICE,p_value_DFPS_OSBAP,p_value_DFPS_ICE,p_value_OSBAP_ICE
VW_z_score,0.9950675976681157,0.9853502194395085,0.9861449671753689,0.1664274787827097,0.16009879988505613,0.1540230748436073,0.3956793624290417,0.3782913907676497,0.36885708941262174,0.5090551281594301,0.449230762936046,0.7045185130057644
VW_pi_nix,0.897313286180115,0.8479303080612701,0.9263482040579014,0.04861159951145597,0.019849500263714397,0.011816728363135437,0.17970637521419572,0.08366565227136655,0.0554064870996279,0.292173771715812,0.2644029189976919,0.6944292927286221
VW_at_be,-0.992619720592561,0.97977858802329,-0.9813518371033012,0.007450690297622437,-0.0067113815902116155,0.001908774311442738,0.019049493145172087,-0.016875715411261816,0.005361583297718796,0.937167569336099,0.769421277467463,0.9598356422886748
VW_saleq_gr1,0.9955487001352704,0.9813984697748013,0.9826113757731021,0.08478802029411898,0.08013739420177024,0.07615017583020918,0.170180784075663,0.16336768881354466,0.17062560493452453,0.6664232701360782,0.7177835755814445,0.8582341533610437
VW_rd_me,0.947894751122782,0.9213188776248007,0.9731225806360602,0.03645956399820093,0.028085121524746844,0.020961241543754224,0.16212801127959034,0.13167369900185058,0.11314533776416776,0.6085457249904099,0.4514175553982257,0.5628801035184562
VW_rd_sale,0.9685616761741037,0.9338795305052326,0.9542815924556443,0.06397452147047865,0.05209489225729887,0.03928251348763243,0.25329371238102005,0.2113525489496295,0.15275936292331652,0.40786898566540586,0.24420154404570674,0.46536537451027327
VW_opex_at,0.9916891981564738,0.9789156231531333,0.9864683629026112,0.0678727795122406,0.05347059836154729,0.06354454186947045,0.17012066873502238,0.1351700710051887,0.16510517071595718,0.2195650041334311,0.8163907324353058,0.49770218582771464
VW_emp_gr1,0.968685288341914,0.8870929215751061,0.9515845134361093,0.1442782798242287,0.12753978713257166,0.12751463689026626,0.4444441444745974,0.4354774857053768,0.5351550299352246,0.3797120599981619,0.6417366390743152,0.9991087773757199
VW_rd5_at,0.9571331579270106,0.913847313102,0.9349099270669735,0.05665782995861696,0.05100125689671892,0.025405121210206272,0.24190771987764334,0.22425620183084274,0.10688207358702062,0.715135584077874,0.1631132166483115,0.18522914706454413
VW_age,0.9950389956464254,0.9832919714220693,0.9785157477648277,0.031129775199383168,0.031388197257410676,0.05132972416390575,0.10557358356598869,0.10711526192053286,0.16903838537987667,0.9569606105872966,0.5006722370666116,0.5307997864111205
VW_dsale_dinv,0.9897202963945645,0.9596037304694611,0.9515284737399855,0.04288550937974561,0.035852668886303736,0.047522728258316424,0.17356181381723537,0.14632157364635864,0.2213344765832667,0.38351911890294316,0.7808348403217171,0.5099395665143087
VW_dsale_drec,0.9868713723467574,0.9621218425439514,0.9561876063602313,0.04705970481663419,0.06327316024233406,0.042452575596688025,0.1837015095226608,0.24796330297735378,0.1739699506843533,0.08740905716160945,0.7726446895170395,0.22263871623097867
VW_dgp_dsale,-0.9934486549412879,-0.9715081934742289,0.9678821561979032,0.013997058072389757,0.0006331992754057915,-0.016189515857998927,0.04524368812566888,0.002014693646643087,-0.05086914511564773,0.9250563565402293,0.8318736577264805,0.3587037682214329
VW_dsale_dsga,0.9941355988591425,0.9729372637337822,0.9754159452629058,0.06155811775043693,0.06041555225682314,0.06319321872847362,0.18476778609088781,0.18148734428816704,0.20526384763745714,0.88958147735047,0.9274367625361877,0.8715168640509036
VW_sale_emp_gr1,0.9925585863744897,0.9706290498225324,0.9729862110746376,0.024314329056771396,0.016704887641667467,0.018770436698036234,0.0637620864091385,0.04443486033961606,0.05413503457536908,0.4735300976664921,0.7974750301385056,0.9188535617295641
VW_tangibility,0.9475297845992166,0.9693245294449714,0.9621024297976909,0.019620981342487066,0.03356816164028796,0.021532719584282083,0.06762549023071535,0.11574508129483849,0.07599227577773184,0.5155694699992572,0.9065126431740953,0.5056258010601905
VW_kz_index,0.9945857618406148,0.9890506591855385,0.9896673214237642,0.17860184138511606,0.19815659224267373,0.1724412453792493,0.27408754114700723,0.30362513508570754,0.2794367808937735,0.20745233941814506,0.78715000368192,0.2503540962575878
VW_ocfq_saleq_std,0.9967599450294847,0.983613163280966,0.987076938609175,0.03934687735603074,0.028314956866889517,0.035485551971545945,0.11025205037781968,0.07964366599546777,0.09112571033577946,0.09312546651967128,0.8213031804008896,0.6476767551586545
VW_cash_at,0.994395310824246,0.9824815525728652,0.9770918996401211,0.042572193141201316,0.03930472662838126,0.036188783992327216,0.0996958145581662,0.08925161489365974,0.09334968730416222,0.7645926889744779,0.7441836521331459,0.8944808156653314
VW_ni_ar1,0.9843442041229762,0.9022361531188475,0.8772809352825452,0.034658901896663055,0.051918394495365124,0.024014849697926572,0.10970219987545496,0.1672816965389777,0.08211669951906282,0.17522919111217558,0.7324642439542094,0.4162598649880288
VW_ni_ivol,0.9944535022434328,0.9882880302284437,0.9913681429581326,0.12696335670451667,0.11432590299515442,0.11579793229867634,0.21881743018185687,0.195511031545267,0.2035500872309083,0.368354114680826,0.5811096541098024,0.9335929671726977
VW_earnings_variability,0.9894614694171678,0.9770146070231596,0.9823556188040686,0.12793326894519846,0.11139124185951216,0.10794946146360831,0.3355184913060566,0.2920125200534432,0.3093274584076965,0.1912300841684571,0.30126134077442707,0.842362628124256
VW_aliq_at,0.99008289215537,0.9733320212820078,0.9744899806851798,0.10059153184560263,0.10615444914537249,0.11273408458903383,0.3663977835012987,0.38367147394947115,0.44089533761686567,0.5307225750903579,0.40622492201967353,0.6505275785972233
VW_aliq_mat,0.9959760495504042,0.9711479251568796,0.9754941792034617,0.048977055840764123,0.055894764970191746,0.03890102870132055,0.11137369008145344,0.1260575691493113,0.09645104461219196,0.4462791741306367,0.6813507311036451,0.4648434928067468
VW_seas_1_1an,0.9756358940240695,0.9618162517434645,0.9683423928441665,0.10407996197914227,0.11716058687471659,0.11528614629776213,0.30767789405973184,0.3427058535083991,0.3452149864697498,0.44586181026957306,0.5974720152334497,0.9233557262704276
VW_seas_1_1na,0.9942090954182407,0.9894994486396603,0.9906763975707409,0.3337351214900152,0.36091460368786,0.3547737485661847,0.4712954437505344,0.5361000747400547,0.5436762316246487,0.14769706902599056,0.4152847703855615,0.7719203877159363
VW_seas_2_5an,0.9780197595462365,0.9614722919179944,0.9625790969240492,0.11619612699935294,0.1276022334474447,0.1390442016789657,0.30526049625618007,0.3264223941053402,0.38371492778313004,0.5399311966554442,0.3393556608032527,0.6389145014499488
VW_seas_2_5na,0.9934830114511213,0.9857679275921271,0.9857441724659468,0.1269836054025776,0.11088258938220658,0.09276835313999056,0.26471387844370503,0.23145821041099565,0.20051421710285475,0.1981095299989657,0.06607009707360613,0.32854363239362444
VW_seas_6_10an,0.9933155546355249,0.9782925128608329,0.9799415149747618,0.13695918437488683,0.14433290310100805,0.12442009628036116,0.3468236922853031,0.3564120078181486,0.3426208504426171,0.49486512738793415,0.5183889842191233,0.3188456847155464
VW_seas_6_10na,0.9717048280153661,0.9388040014604035,0.9357299822631227,0.05655015792327822,0.062115259825573234,0.06476106803977444,0.20141948914293342,0.2101879230234056,0.2548435460773057,0.727904570266657,0.7111659419473859,0.913393012978276
VW_seas_11_15an,0.986871498409849,0.950960105294685,0.9600572366845433,0.02976545502357867,0.02157634447403812,0.014249618590385454,0.10588548402284939,0.07589378999100402,0.05753003758959941,0.43475419896796913,0.4458354076811985,0.700466940381533
VW_seas_11_15na,0.9776454385131329,0.9275801588907685,0.9320085679833489,0.08428380092300639,0.08009768544093875,0.0924392621127222,0.34841446182243846,0.3282049412173866,0.3940204671247708,0.7212826169185713,0.6943957338752819,0.542338442068248
VW_seas_16_20an,0.9918322311458856,0.9659472562060092,0.9648719557601617,0.012260510109914852,0.02113333847198908,-0.0009262489623672646,0.04480485767793542,0.07778193920942218,-0.003526832700604979,0.2658759983610701,0.41481514609520853,0.1764685898738382
VW_seas_16_20na,0.9631655864860813,0.927501549827943,0.97802100008024,0.04605302173200296,0.07621557190550285,0.08023157820005174,0.16586642763700107,0.24211418117257125,0.2834160604200578,0.13584787343145316,0.1620043759825179,0.8019280236506823
VW_market_equity,0.9958178245783001,0.9881337658084085,0.992533449706835,0.12697833427803637,0.10811714982857357,0.11027973478845024,0.14177327673109066,0.11901040151692839,0.1295054877071741,0.32263027242295733,0.6053194237329064,0.9378854609545285
VW_ivol_ff3_21d,0.9858002066474506,0.9791893418876798,0.9867908323193532,0.38039226415476307,0.3972765362799932,0.34546449714782307,0.5073243309891129,0.5105186564817383,0.468083244433311,0.5746766797862177,0.3151201312680996,0.08064703204816916
VW_ivol_capm_252d,0.996869374505093,0.9887897375873793,0.9899265469587845,0.37298763002091473,0.3651641753236937,0.33138931372467473,0.4222246059239882,0.41181176706537576,0.3873251328283559,0.6249005567606216,0.1716738457747673,0.24631589491410677
VW_ivol_capm_21d,0.9977967327690217,0.9843615421274716,0.9863944633801777,0.38822283622445525,0.3814920780605129,0.30610685460457593,0.4570597106324219,0.4532845405758451,0.3849803765662299,0.6027392231973533,0.02109114730202757,0.02136278079808375
VW_ivol_hxz4_21d,0.9927037512903563,0.9800707162146755,0.9826238360222636,0.40791451402974654,0.41391249779399797,0.3207612814727064,0.4913000008536735,0.5020037945367397,0.4139188662820461,0.7928935240179903,0.024958146359163172,0.00985847068441114
VW_rvol_21d,0.9985703394676081,0.9818634256452483,0.9842715587561774,0.2966259586492484,0.28497379077857476,0.19966723057692065,0.33820643870686273,0.3266270026595699,0.24048260798642399,0.2778457155807722,0.012573926547690415,0.017753874622465866
VW_beta_60m,0.9603977860950994,0.9575296136644214,0.9817830713284578,0.15926372759604948,0.19968205647368284,0.18419956893053396,0.23326500647050424,0.3007431001094664,0.2953730670068355,0.35267737391099924,0.583304451469642,0.5997840349547043
VW_betabab_1260d,0.9981660899218607,0.9895520475434784,0.9905077661726738,0.20392300075761302,0.19871898090360837,0.17079011758854037,0.28345752153679304,0.2762379749612821,0.2427773537197471,0.6007397510128714,0.1637762337165393,0.2184466479851443
VW_beta_dimson_21d,0.9850110676988447,0.987043787508129,0.9745523960521277,0.09669603673874032,0.08390652980600029,0.0809223068001598,0.15853610034951762,0.1386412383678444,0.14624838478317417,0.5946227315831693,0.5272996192859551,0.9258246941678145
VW_turnover_126d,0.9960373117657262,0.9877801081214446,0.9907734567723548,0.14122735156739363,0.12447471840526364,0.12273172643994346,0.23623225132744294,0.20686490543867217,0.20948953543590346,0.17110601889145174,0.38529081307017443,0.9259570477066534
VW_turnover_var_126d,0.9879872394155345,0.9714430892811109,0.9618149212538893,0.2565057288055154,0.2502053323664231,0.22861897078180643,0.6154948849775798,0.5788523685312844,0.6148555487369144,0.6829229092955118,0.24175245149317717,0.4537093910936207
VW_dolvol_126d,0.9916413058772106,0.9875209585833669,0.9854325167992324,0.13960525617475378,0.18372096712340186,0.14434376708112123,0.19919582895532725,0.24987992968139303,0.21735485127706064,0.05173404275007957,0.8552925279310418,0.21475932758188454
VW_dolvol_var_126d,0.989638797116654,0.9662677010130492,0.9663771478184263,0.2795405708735199,0.27438683238252937,0.24405189744507325,0.6135785103535124,0.5826823616725088,0.5878768591852193,0.7413043344070676,0.19568067765132888,0.2976255573076517
VW_prc,0.994658456805205,0.9832725343518433,0.9865878717690414,0.27545683607351784,0.27896732408324326,0.24465622965177727,0.3570129951853454,0.3535403306858467,0.3291726153926802,0.8521116644433118,0.34013550032858536,0.2607697381200087
VW_ami_126d,0.9952182346883776,0.9891021150705082,0.9905435656449726,0.18268307593919889,0.17279440474669852,0.153009171160157,0.22405464782342777,0.2065973175318637,0.1994554061434173,0.603633783631291,0.3037939624129866,0.5053419654361279
VW_zero_trades_21d,0.9954003390800695,0.9892468043382531,0.9857222978612239,0.19730526425708558,0.17987867344493508,0.1801963665950733,0.32998944875171604,0.3016116601987104,0.314149632486824,0.1833668116634635,0.4012294830904691,0.9890475164079859
VW_rmax1_21d,0.9958314179049933,0.9868129106005195,0.9850979415790854,0.35463579539465656,0.37323896121700456,0.3241075426194466,0.5136181625264507,0.5256201862097747,0.48746409727433326,0.22355587814414143,0.2369870330490247,0.09084543672912122
VW_rskew_21d,0.9810608791546476,0.9025551490246163,0.9044565728382912,0.17019206998791098,0.18583938424980678,0.1579826113802064,0.7841135356667728,0.8433939711506548,0.7387945549527444,0.1091733250978237,0.5740375395873393,0.20007253123350904
VW_iskew_capm_21d,0.9345120707741569,0.9102660207804282,0.9184576193776527,0.22561477553715023,0.23722928169542618,0.2127079900484448,1.004541835944785,1.0958041759036208,0.9861628747000225,0.5258688500686021,0.546055424670369,0.21890256221817603
VW_iskew_ff3_21d,0.9930541086191818,0.9604798735632403,0.9676864940816869,0.24865187550074055,0.25523864658804135,0.22859528275181953,0.9030472804097129,0.934974348422776,0.9547312696909127,0.37335009403910036,0.27622980433187205,0.11138153079014612
VW_iskew_hxz4_21d,0.9738556343950882,0.9320187885483929,0.957805378255252,0.2064327100301661,0.22576389956714404,0.20861328499445211,0.8567583279395439,0.9381712486696243,1.006498685940731,0.12485179210898886,0.9145061850117675,0.3034508236265614
VW_coskew_21d,0.9861265506437209,0.9315870487650152,0.9446612435437975,0.06280436468386649,0.05273821915522698,0.050569963550379876,0.2483501875014069,0.21297730971768858,0.20913845323895913,0.2942773718303468,0.5607464118533687,0.9073076409385646
VW_ret_1_0,0.9914046092900907,0.9829999051947772,0.9834799013076959,0.6626986725656392,0.693020545017485,0.6929826229223374,1.0708874878313264,1.1237265533257526,1.1380105563747667,0.10197728831466847,0.2434542329441821,0.9988124050805254
VW_betadown_252d,0.9920357360370732,0.9787247587863283,0.9778800558956229,0.2772293428353169,0.24659412320518367,0.24702451340280787,0.4935840873535856,0.44528018237740036,0.4620045449344577,0.05898262398736382,0.2553485409876972,0.9870304878648092
VW_bidaskhl_21d,0.9733851732384928,0.9556961245640959,0.9878109982421591,0.4193756192021148,0.3814203026248643,0.3398016239249172,0.4980663279857033,0.4643805830674901,0.4196169184888539,0.3890631899993819,0.16038068709381167,0.1546084712264019
VW_ret_3_1,0.9926327877841126,0.9751452425042924,0.9707307587255424,0.26835059209607703,0.3009668794895063,0.3105403091097048,0.5563554487195251,0.6044723518124938,0.6827990830548085,0.0208163698907664,0.08786785786601778,0.7329115923924194
VW_ret_9_1,0.9864583548531342,0.9850993509779872,0.9886689428806515,0.03150177381586643,0.02091417263137142,0.05145361981207538,0.04280041610438249,0.028490649371109962,0.07336452591907075,0.701357914519795,0.49736317539105096,0.23637992711215267
VW_ret_12_7,0.9771178197906639,0.9855066090287798,0.9701531104642542,0.14537858034859172,0.1823633505521582,0.13038774195454111,0.24414194928680236,0.3156735085494402,0.23041212326303137,0.2016558726691114,0.5243959411269792,0.10518452187665492
VW_corr_1260d,0.9787251392198383,0.9620662747129883,0.9617876683971589,0.09724995617055346,0.08988087366419702,0.09064096320914747,0.3218435033718859,0.2916423162298666,0.3331239591636347,0.6096358498771176,0.7318232392765499,0.9697397120186386
VW_rmax5_21d,0.9979954539219755,0.9868351723578704,0.9877794460895629,0.44867190348191627,0.4576997159197189,0.4170473579240318,0.584226359769192,0.5977283082813198,0.5682621910013187,0.41597796826812505,0.2738342206791562,0.14328577117908725
VW_rmax5_rvol_21d,0.9914314547782269,0.9736272702543459,0.9770871903892354,0.302475350012079,0.3130829689036002,0.2864242894715217,0.758989232180774,0.7897791421694302,0.7302821548100245,0.3724016487428757,0.4398818210605451,0.16771137928575663
VW_ni_be,0.9890239019848195,0.9833845545477169,0.9886187275091465,0.20198735924929892,0.22704896034695357,0.21682505662041582,0.33330477266431935,0.37617950929619043,0.3837636508023291,0.22120953817355438,0.5694774281374099,0.6413664971069508
VW_ocf_at,0.9917073402475599,0.9826472150178185,0.9874489013836163,0.05269762175678528,0.041912956042898,0.043435678255120916,0.13529701028042804,0.1093505692666924,0.111777841927175,0.34635824020381273,0.5755860599861153,0.9134128759312156
VW_ocf_at_chg1,0.9838347530595712,0.9488967709184236,0.9490827010844242,0.040435362034002637,0.06766296950499869,0.03283524573929498,0.17475150885905694,0.28848424565600517,0.16001682109283577,0.004858992238120874,0.6545343474858009,0.04528353886239124
VW_mispricing_perf,0.9972382778734442,0.986814901453674,0.9859813949962969,0.15071777754373747,0.14935274929971917,0.1327463051560827,0.230682014170895,0.23062969124245394,0.2136840525306065,0.9022032239207257,0.46744065573351873,0.5061810822166629
VW_mispricing_mgmt,0.9931847243153628,0.984237908716425,0.9798863376097701,0.01680216377496904,0.025482609236081477,-0.0021739686654074176,0.04811613330816924,0.07361386565390582,-0.006083982952969681,0.35043715268064657,0.1893215995900004,0.09065936715752995
VW_qmj,0.9971501713366687,0.9911409322130118,0.9897639501448982,0.18357491822509847,0.21075697519272507,0.18746609657435653,0.2862493822223118,0.33582920624024654,0.3063560048310209,0.01749077035286552,0.8470518699419092,0.25757531244927234
VW_qmj_prof,0.9975848585818637,0.9783063523792538,0.9771876684492089,0.16651339294401066,0.17868952698497556,0.16547408564437052,0.30512780922994975,0.32608490505181015,0.33653546415687235,0.16192569316042799,0.9698877662386758,0.641436167699707
VW_qmj_growth,0.9931949153155064,0.9680719091569782,0.9625802023142681,0.05900441782711994,0.07077712229958909,0.05656083072758478,0.1907260697350278,0.22594694921919797,0.20072742170352495,0.15865065555593152,0.8929045919919898,0.47492519874586625
VW_qmj_safety,0.9972464366358773,0.9896482775545741,0.9912206993321535,0.2542961520083121,0.27121839108938683,0.24677444009360755,0.3500525306780794,0.37239188437010423,0.3415425462738025,0.17058045886225953,0.7520211552903354,0.26656901000636246
VW_AOP,0.9845498072618253,0.903396757227462,0.933966527852391,0.011026460512214072,0.01543108572189395,0.013857159861721067,0.03566407401370183,0.0525815565644572,0.05030547638818079,0.7267320010048298,0.9254767960161113,0.9475620169348845
VW_AbnormalAccruals,0.98964205201587,0.9633602436624914,0.9623166946555779,0.03730456450406371,0.05164286670460801,0.030183439524836844,0.11376581168361553,0.15769750657502898,0.09801947611208028,0.1836038337862743,0.7238077047005761,0.29306567205769385
VW_Accruals,0.9952874174276746,0.9831312992679309,0.9823971106712085,0.04881804672069218,0.05619653791724222,0.04050941567670812,0.12735042435412094,0.14947315356265695,0.10987397094591235,0.38996798264829696,0.6060495246173538,0.3281381036794784
VW_AdExp,0.9934400952121087,0.9813838934396919,0.9898033018277731,0.1170843175896236,0.12518268532455426,0.11757654381787647,0.22242830125495544,0.24150438472393682,0.24578711470143297,0.556731644755736,0.9840754748573229,0.6828628348933559
VW_AnalystRevision,0.9821722865619092,0.9070302476300457,0.9130672328981587,0.05113433499951308,0.027612542763190796,0.027966585029843036,0.1856969559118769,0.10684015375606472,0.1125036594458065,0.053342780560454404,0.38159908870335096,0.9883369876145595
VW_AnalystValue,0.9886247803106633,0.9579085305603625,0.975210953431309,0.03866095298893828,0.05693273152257638,0.057573337149456,0.09047057877772592,0.13659349357277428,0.14097545588361624,0.21532076470731115,0.499479626848086,0.9757202716012209
VW_AnnouncementReturn,0.9909181605791078,0.9138374706208237,0.910318425977508,0.2955779235887867,0.29907332620005345,0.30337653247759133,0.9513803053255306,0.9436221986142923,1.074079868961469,0.7201322951239567,0.7864880834265479,0.885810194041728
VW_AssetGrowth,0.9676111843437272,0.9517323240844563,0.9443004705072786,0.10475809953488203,0.12448360440045855,0.12350469544476031,0.44739182517960213,0.504197783977148,0.5782435315885285,0.1675302632613745,0.2575295584983944,0.9590564616370434
VW_BM,0.9949040114644744,0.9569123888295729,0.95219829676285,0.08677755060301057,0.06942316784816996,0.05846172177321208,0.23408289524747197,0.185683985794632,0.1590159755661163,0.04467663665266385,0.2530287767047,0.6756695103904458
VW_BMdec,0.9737340766610999,0.9526055924479316,0.9527965828070858,0.10995154252988874,0.11379000006173384,0.10534607641188731,0.3564756291368021,0.350552779701922,0.357910755722219,0.8208891416676947,0.8296871152438031,0.710480480073102
VW_BPEBM,0.9809393360745936,0.9414457089689544,0.9554233582938145,0.005503324327774348,0.024526681393480455,0.024839999649823034,0.017221202553472,0.07560058463870024,0.08663470637008601,0.1869182069509238,0.4357767321011813,0.988884112693641
VW_BetaLiquidityPS,0.97778651931787,0.9590570663535777,0.9626359703453318,0.05186393077535203,0.025781705659766653,0.02365645744521278,0.1272876818250515,0.06227242891532214,0.06274009822229708,0.18878396768676012,0.28800263338861837,0.9349705497729981
VW_BetaTailRisk,0.991781530921393,0.9708933113004924,0.9734026593759914,0.10936085893121798,0.11478839905850832,0.1068720555022695,0.2267334834395837,0.23669492708660073,0.22199055898845502,0.7015566932968403,0.9252569877152061,0.7556973606929472
VW_BookLeverage,0.9881034265612714,0.9760201425709535,0.9826169855962692,0.02428236284084954,0.02607899436249093,0.02007001060708408,0.06425764803103132,0.06863460644050813,0.058618376866763994,0.8929057000113402,0.8308192037139123,0.7325077771905671
VW_BrandInvest,0.9899466178101791,0.9401091594384647,0.9273673624857012,0.010261037875711218,0.017579330079497902,0.004687003945226232,0.024112400929501215,0.04285442329445283,0.011363102707963382,0.6003192424855132,0.8667468602276617,0.7186102889349575
VW_CBOperProf,0.9935283218870136,0.9685274488026975,0.9694664457154003,0.0467741486757337,0.04886505919620529,0.063473258823308,0.1631854203131589,0.16886131274603544,0.2337339579603646,0.7804931624421705,0.30725317880937925,0.3711659485137397
VW_CF,0.9878973237623658,0.9858376504148906,0.9829794025650762,0.02847298647199294,0.06609410007660711,0.07640425210384416,0.05037390673382388,0.11635957006188856,0.14346935159340535,0.06255057463472234,0.032842477982976584,0.6742843878441165
VW_CPVolSpread,0.9830176743558505,0.9448693622223248,0.9320764120741781,0.1581784936505251,0.14777109417616296,0.11953253439909088,0.481320493707397,0.4434132013582983,0.4385980684053114,0.45610420959811276,0.1386946852609268,0.32875677443876694
VW_Cash,0.9921155938735507,0.9693210656159402,0.9708582478453435,0.026268617371667677,0.025977812311565818,0.023970766999075736,0.06699177166603258,0.062127084188260795,0.06528914767898958,0.9821981723986286,0.9175195162285072,0.934761723691223
VW_CashProd,0.9918703047058925,0.9828420733067531,0.9811175751187493,0.06521995005188654,0.06528557188354307,0.06670313899880671,0.17821563165112075,0.17276516844551712,0.20441445720244572,0.9953068746574107,0.9312059534605551,0.9420984382468581
VW_ChAssetTurnover,-0.9050511789476561,-0.8523908643867325,0.9541063582400501,0.017342282881589698,0.012890728518557078,0.016748160308069266,0.07430494565205041,0.05259914271511993,0.0787696559565163,0.9666750132591876,0.9951603040536648,0.8248680818476367
VW_ChEQ,0.9912839094502665,0.9459359094590998,0.9381665499657745,0.11438205143649444,0.10742888912422277,0.11414416697338409,0.49772483479239105,0.4619537541320063,0.5667103252692778,0.32055301844215583,0.9890880348756141,0.7204527061107975
VW_ChInv,0.970164517711067,0.914126973125068,0.9355556236042119,0.10240984159837849,0.08760375412230981,0.07917243881975504,0.484323791757896,0.411100751779907,0.4575309442601839,0.21177778020369326,0.24829728543075008,0.6431109004709414
VW_ChInvIA,0.9919434733170656,0.9458975869380017,0.9609782715410939,0.04707699231505339,0.04164829495016622,0.04849337207238861,0.12462657009754678,0.12537828865480286,0.16389600737614834,0.7101789434684697,0.9638852119718734,0.751700477143437
VW_ChNNCOA,0.9949674912170522,-0.9772464615131471,-0.9735326798478083,0.005497220485141066,-0.002270575134404266,-0.0031491504441797363,0.017989714615988712,-0.006886367164161705,-0.01239267547827322,0.3946510317241477,0.94571300704113,0.9947031990054823
VW_ChNWC,-0.9927462499181715,-0.9703838563355731,0.9634469700874719,0.00397286391556543,0.012165882981252712,0.0010611117757879792,0.01091090963899076,0.034191523803514506,0.003774355323562754,0.9601487884891551,0.98410492414574,0.6682222425942832
VW_ChTax,0.9496048525422959,0.9476522517583058,0.9621971878215466,0.13006756747783715,0.11459433435327089,0.10925876897890463,0.4501969579374924,0.38634338257466355,0.4233443296601944,0.4673621597496738,0.33026948779365656,0.783935284733616
VW_ChangeInRecommendation,0.9869233620637705,-0.9172044785746721,-0.9092903575965934,0.015489027431818883,0.007152953335393231,0.008221360668532754,0.08751629886776133,0.040414995732441804,0.04851198861856074,0.2025957306396048,0.9251889626941258,0.9889635483404791
VW_CompEquIss,0.9784118734082594,0.9664890369590449,0.9706325020598959,0.06507625688929265,0.06467850022068751,0.046297674215302474,0.19117468033061844,0.19092592110669604,0.15639595189355704,0.9802951532737044,0.37860600391685023,0.3595441506563658
VW_CompositeDebtIssuance,0.9915967485979322,0.9381573486063789,0.9315610244311961,0.016863366602513443,0.005461109804652303,0.013146515712330449,0.0743589498082243,0.02362986534121222,0.060416241184994654,0.09668531720144692,0.8359523758887338,0.6886913964238297
VW_CoskewACX,0.9930435441630179,0.9516608802228816,0.9467027238964495,0.2234669043976422,0.23332916308831578,0.2081685515490467,0.7101328828263,0.7220732389217739,0.6711513602616195,0.26286137309696933,0.4907467288481681,0.2903908616291851
VW_Coskewness,0.9651561571389674,0.9559049242008103,0.9587535619867831,0.08206270555959283,0.09508801089120178,0.08366487595250262,0.2598592965378392,0.29665222698902893,0.295854803820423,0.4976009911579782,0.9408830333749637,0.59580117655315
VW_DelBreadth,0.9929966058306673,0.9725768442865166,0.9732998150796651,0.05809408293968491,0.055304296783577615,0.09154152072811565,0.15516688267947407,0.15774608829687095,0.26477428064310055,0.8031385009343659,0.10053800200993797,0.049740055616726446
VW_DelCOA,0.9892880096302558,0.9595420534281157,0.9582920696691533,0.014336352584610556,0.01627735758399488,0.011082845667225567,0.053883110437163796,0.05796020672761048,0.046088265658292896,0.8419125412377844,0.8518882737100731,0.7893785060837357
VW_DelCOL,0.9838632834438743,0.9010837365104618,0.9120063189209121,0.025359297198846206,0.03261701090810577,0.01775097585982633,0.11231586008170041,0.14177997633965708,0.08735472239427965,0.4399970585743148,0.7334633579168133,0.49118840362506466
VW_DelEqu,0.9875259497159147,0.9489715146970032,0.9450719826477814,0.07117043023496535,0.07178843038751759,0.08282224291500155,0.28931197741568554,0.2865864526214414,0.37128063946474094,0.9452848421763627,0.5143071929693539,0.5603345301685613
VW_DelFINL,0.9825547809000427,0.9383690130223955,0.9379115337887244,0.06084906321404323,0.06019105049301007,0.05157635188787624,0.28742401878943663,0.28278394265685985,0.2774464976377428,0.9420445977035685,0.5844072622827099,0.6152459907472164
VW_DelLTI,0.9722153006557158,0.893223359337974,0.8693086618412683,0.006997289135872811,0.002636746284411739,0.023908459101449675,0.03950234244085938,0.014377427851891432,0.14343970412712054,0.6563910412380626,0.35519876717685084,0.30582086741458026
VW_DelNetFin,0.9915848598759991,0.9716753168286207,0.961175362299569,0.01427381185374954,0.012536161537326174,0.0050388781958311,0.052838093676857024,0.044659685612310665,0.019641192904445947,0.8380252248276218,0.5280482968490957,0.6759080415636061
VW_EBM,0.9508145888959264,0.889725793797539,0.9174229033650467,0.07994531451686279,0.07373699766390907,0.06297052410782791,0.3655749664594511,0.3407006700999418,0.3380309468211249,0.6902759995081004,0.45794165241745355,0.587634615764537
VW_EP,0.9818413726580176,0.9482317391940672,0.94675910956199,0.05284068266738667,0.04396572149511074,0.041962624662984324,0.2181425338841091,0.17991960027145307,0.17880096501226778,0.40237038963841976,0.5364530827714998,0.9112280263698915
VW_EarnSupBig,0.9954869178087691,0.9716385984375906,0.9748463172776592,0.16224532679671944,0.16711886261157757,0.126610783237063,0.27265536413484004,0.27860742355671503,0.24306774542758622,0.707719456295485,0.30453025934968236,0.23154040428387937
VW_EarningsConsistency,0.9721440828731672,0.9241840997247535,0.9174136546229736,0.08221309316867026,0.06679496192660553,0.0693792838146879,0.41076064388797484,0.3272606050938038,0.3304606928079426,0.15896654735320206,0.4845353806146655,0.8931626570958476
